sqldate,eventcode,actor1name,actor2name,sourceurl,url_text,qwen_just_URL
20220102,1831,SUICIDE BOMBER,KABUL,https://www.journaldemontreal.com/2022/01/02/en-afghanistan-les-femmes-victimes-de-violences-abandonnees-a-leur-sort-1,afghanistan les femmes victimes violences abandonnees leur sort,"Sentiment: negative
Reason: mentions victims and abandonment of women."
20220102,42,SAINT,,https://g1.globo.com/sp/santos-regiao/porto-mar/noticia/2022/01/02/anvisa-reforca-urgencia-em-acabar-com-temporada-de-cruzeiros-e-fala-em-risco-a-saude-publica.ghtml,santos regiao porto mar noticia anvisa reforca urgencia acabar com temporada cruzeiros fala risco saude publica ghtml,"Sentiment: negative
Reason: Discusses health risks and urgency to end cruise season."
20220102,14,ROMANIA,,https://ziare.com/sorin-grindeanu/grindeanu-acuzatii-drula-autostrada-brasov-ploiesti-licitatie-studiu-fezabilitate-1718214,sorin grindeanu grindeanu acuzatii drula autostrada brasov ploiesti licitatie studiu fezabilitate,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,130,RUSSIAN,EGYPTIAN,https://aif.ru/society/genkonsulstvo_rf_v_hurgade_predupredilo_o_zaderzhkah_reysov_iz-za_nepogody,society genkonsulstvo hurgade predupredilo zaderzhkah reysov nepogody,"Sentiment: unclear  
Reason: Text is in a language other than English and context is unclear."
20220102,46,RUSSIA,TURKEY,https://www.geopolitica.ru/news/putin-i-erdogan-obsudili-garantii-bezopasnosti-mezhdu-rf-i-nato,news putin erdogan obsudili garantii bezopasnosti mezhdu nato,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,112,RUSSIA,UKRAINE,https://www.cas.sk/cl/1003185/2626559/biden-telefonoval-s-ukrajinskym-prezidentom-usa-budu-na-rusku-invaziu-reagovat,biden telefonoval ukrajinskym prezidentom usa budu rusku invaziu reagovat,"Sentiment: negative
Reason: Discusses US reacting to Russian invasion."
20220102,120,RUSSIA,UKRAINE,https://www.cas.sk/cl/1003185/2626559/biden-telefonoval-s-ukrajinskym-prezidentom-usa-budu-na-rusku-invaziu-reagovat,biden telefonoval ukrajinskym prezidentom usa budu rusku invaziu reagovat,"Sentiment: negative
Reason: Discussing potential Russian invasion reaction."
20220102,120,RUSSIA,UKRAINE,https://www.cas.sk/cl/1003185/2626559/biden-telefonoval-s-ukrajinskym-prezidentom-usa-budu-na-rusku-invaziu-reagovat,biden telefonoval ukrajinskym prezidentom usa budu rusku invaziu reagovat,"- Sentiment: negative
- Reason: Discussing Russian invasion response."
20220102,46,VLADIMIR,JOE BIDEN,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,articles politics rozmova zelenskogo bajdena pro scho govorili lideri,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,40,RUSSIA,PRESIDENT,https://tsn.ua/ru/politika/bayden-i-zelenskiy-proveli-telefonnye-peregovory-chto-izvestno-1945450.html,politika bayden zelenskiy proveli telefonnye peregovory chto izvestno html,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,195,SAUDI,,http://www.hispantv.com/noticias/yemen/535011/ataque-saudi-mezquita-muertos,noticias yemen ataque saudi mezquita muertos,"Sentiment: negative
Reason: attack on mosque resulting in deaths is a tragic event."
20220102,195,SAUDI,SAUDI ARABIA,http://www.hispantv.com/noticias/yemen/535011/ataque-saudi-mezquita-muertos,noticias yemen ataque saudi mezquita muertos,"Sentiment: negative
Reason: attack on mosque resulting in deaths is typically tragic and负面的。"
20220102,180,SENEGAL,,https://www.elmundo.es/comunidad-valenciana/castellon/2022/01/02/61d1ffb121efa045798b4589.html,comunidad valenciana castellon 61d1ffb121efa045798b4589 html,"Sentiment: unclear
Reason: No sentiment-indicative content."
20220102,172,SYRIAN,,https://correio.rac.com.br/agencias/agencia-estado/2022/01/1153709-israel-aprova-plano-para-dobrar-numero-de-colonos-nas-colinas-do-golan.html,agencias agencia estado israel aprova plano para dobrar numero colonos nas colinas golan html,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220102,193,ADANA,POLICE,https://www.ensonhaber.com/3-sayfa/adanada-silahli-kavgaya-mudahale-eden-polis-vuruldu,sayfa adanada silahli kavgaya mudahale eden polis vuruldu,"Sentiment: negative
Reason: Police officer injured in gunfire incident."
20220102,41,TURKEY,RUSSIA,https://www.geopolitica.ru/news/putin-i-erdogan-obsudili-garantii-bezopasnosti-mezhdu-rf-i-nato,news putin erdogan obsudili garantii bezopasnosti mezhdu nato,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,46,TURKEY,RUSSIA,https://www.geopolitica.ru/news/putin-i-erdogan-obsudili-garantii-bezopasnosti-mezhdu-rf-i-nato,news putin erdogan obsudili garantii bezopasnosti mezhdu nato,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,46,TURKEY,RUSSIA,https://www.geopolitica.ru/news/putin-i-erdogan-obsudili-garantii-bezopasnosti-mezhdu-rf-i-nato,news putin erdogan obsudili garantii bezopasnosti mezhdu nato,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,50,UKRAINE,,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assuring Ukrainian president of support implies a supportive relationship."
20220102,51,UKRAINE,,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,news all chomu polshchi vse chastishe napadaiut zarobitchan ukrayiny,"Sentiment: negative
Reason: Text refers to attacks from Poland on Ukrainian citizens."
20220102,51,UKRAINE,,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,news all chomu polshchi vse chastishe napadaiut zarobitchan ukrayiny,"Sentiment: negative
Reason: Text mentions Ukraine being attacked more often."
20220102,173,UKRAINIAN,,https://kosice.korzar.sme.sk/c/22812499/rusi-12-rokov-patrali-po-ukrajincovi-obvinenom-z-vrazdy-uz-je-v-kosickej-vaznici.html,rusi rokov patrali ukrajincovi obvinenom vrazdy kosickej vaznici html,"Sentiment: negative
Reason: mentions a suspected murder, which is generally negative."
20220102,173,UKRAINE,CHINA,https://kosice.korzar.sme.sk/c/22812499/rusi-12-rokov-patrali-po-ukrajincovi-obvinenom-z-vrazdy-uz-je-v-kosickej-vaznici.html,rusi rokov patrali ukrajincovi obvinenom vrazdy kosickej vaznici html,"Sentiment: negative
Reason: Mention of a murder accusation implies a负面事件。"
20220102,190,UKRAINE,CHINA,https://kosice.korzar.sme.sk/c/22812499/rusi-12-rokov-patrali-po-ukrajincovi-obvinenom-z-vrazdy-uz-je-v-kosickej-vaznici.html,rusi rokov patrali ukrajincovi obvinenom vrazdy kosickej vaznici html,"Sentiment: negative
Reason: Mention of a murder accusation implies a negative event."
20220102,51,UKRAINE,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assures Ukrainian president of support, which is generally positive."
20220102,32,UKRAINE,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assuring Ukrainian president of support implies a supportive stance."
20220102,51,UKRAINE,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assures Ukrainian president of support, implying cooperation."
20220102,51,UKRAINE,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assures Ukrainian president of support, indicating cooperation."
20220102,32,UKRAINE,UKRAINE,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assuring Ukrainian President of support implies a supportive relationship."
20220102,50,UKRAINE,UKRAINE,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assures Ukrainian president of support, a supportive action."
20220102,50,UKRAINE,UKRAINE,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assuring Ukrainian president of support implies a supportive relationship."
20220102,51,UKRAINE,UKRAINE,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assuring Ukrainian president of support implies a supportive relationship."
20220102,41,UKRAINE,UNITED STATES,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,articles politics rozmova zelenskogo bajdena pro scho govorili lideri,"Sentiment: unclear
Reason: Insufficient context for sentiment analysis."
20220102,41,UKRAINE,UNITED STATES,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,articles politics rozmova zelenskogo bajdena pro scho govorili lideri,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,46,UKRAINE,UNITED STATES,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,articles politics rozmova zelenskogo bajdena pro scho govorili lideri,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,46,UKRAINE,UNITED STATES,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,articles politics rozmova zelenskogo bajdena pro scho govorili lideri,"Sentiment: unclear  
Reason: Insufficient context to determine sentiment."
20220102,100,UKRAINIAN,A US,https://naslovi.net/2022-01-03/blic/da-sacuvamo-mir-u-evropi-zelenski-razgovarao-sa-bajdenom-o-akcijama-u-ukrajini-reformi-i-borbama-protiv-oligarha/29657762,blic sacuvamo mir evropi zelenski razgovarao bajdenom akcijama ukrajini reformi borbama protiv oligarha,"Sentiment: unclear
Reason: Text appears to be in Croatian or Serbian and is fragmented, making sentiment analysis difficult."
20220102,46,UKRAINE,JOE BIDEN,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,articles politics rozmova zelenskogo bajdena pro scho govorili lideri,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,50,UKRAINIAN,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assuring Ukrainian President of support implies a supportive relationship."
20220102,51,UKRAINIAN,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assuring Ukrainian President of support implies a supportive stance."
20220102,51,UKRAINIAN,RUSSIA,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assuring Ukrainian President of support implies a supportive stance."
20220102,32,UKRAINIAN,UKRAINIAN,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assuring Ukrainian President of support implies a supportive stance."
20220102,100,UKRAINIAN,A US,https://naslovi.net/2022-01-03/blic/da-sacuvamo-mir-u-evropi-zelenski-razgovarao-sa-bajdenom-o-akcijama-u-ukrajini-reformi-i-borbama-protiv-oligarha/29657762,blic sacuvamo mir evropi zelenski razgovarao bajdenom akcijama ukrajini reformi borbama protiv oligarha,"Sentiment: unclear  
Reason: Text appears to be in Croatian or Serbian, and the context is not clear."
20220102,12,UNITED STATES,,https://www.telemundo.com/noticias/noticias-telemundo/desastres-naturales/hallan-con-vida-a-uno-de-los-tres-desaparecidos-en-los-incendios-de-co-rcna10641,noticias noticias telemundo desastres naturales hallan con vida uno los tres desaparecidos los incendios rcna10641,"Sentiment: positive
Reason: Found alive, one of the missing in natural disasters."
20220102,30,THE US,,http://www.kvir.ru/articles/glavnoe-kachestvo-boyca.html,articles glavnoe kachestvo boyca html,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,36,UNITED STATES,,https://news.online.ua/u-zelenskogo-utochnili-vremya-segodnyashnego-razgovora-s-baydenom_n840515/,zelenskogo utochnili vremya segodnyashnego razgovora baydenom n840515,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,30,AMERICAN,UKRAINIAN,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assuring Ukrainian support implies solidarity."
20220102,41,UNITED STATES,UKRAINE,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,articles politics rozmova zelenskogo bajdena pro scho govorili lideri,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,46,UNITED STATES,UKRAINE,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,articles politics rozmova zelenskogo bajdena pro scho govorili lideri,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,46,UNITED STATES,UKRAINE,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,articles politics rozmova zelenskogo bajdena pro scho govorili lideri,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,36,UNITED STATES,THE WHITE HOUSE,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,v21 pervye pervye simptomy pnevmonii pomogut svoevremenno nachat lechenie soxranit zhizn html,"Sentiment: neutral
Reason: Information is medical but context is factual."
20220102,36,THE WHITE HOUSE,,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,v21 pervye pervye simptomy pnevmonii pomogut svoevremenno nachat lechenie soxranit zhizn html,"Sentiment: positive
Reason: Early symptoms help timely treatment and save lives."
20220102,36,THE WHITE HOUSE,,https://news.online.ua/u-zelenskogo-utochnili-vremya-segodnyashnego-razgovora-s-baydenom_n840515/,zelenskogo utochnili vremya segodnyashnego razgovora baydenom n840515,"Sentiment: neutral
Reason: The text provides factual information without clear emotional tone."
20220102,41,THE WHITE HOUSE,,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,v21 pervye pervye simptomy pnevmonii pomogut svoevremenno nachat lechenie soxranit zhizn html,"Sentiment: positive
Reason: Early symptoms help in timely treatment and saving lives."
20220102,90,NASA,,http://www.hispantv.com/noticias/ciencia-tecnologia/535007/nasa-asteroide-psyche,noticias ciencia tecnologia nasa asteroide psyche,"Sentiment: neutral
1 short reason: Topics mentioned are factual, no clear emotion."
20220102,46,JOE BIDEN,VLADIMIR,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,articles politics rozmova zelenskogo bajdena pro scho govorili lideri,"Sentiment: unclear  
Reason: Insufficient context for sentiment analysis."
20220102,30,AMERICAN,UKRAINIAN,https://www.lematin.ch/story/joe-biden-assure-au-president-ukrainien-de-son-soutien-face-a-la-russie-753628635749,story joe biden assure president ukrainien son soutien face russie,"Sentiment: positive
Reason: Biden assuring Ukrainian president of support is generally seen as positive."
20220102,46,JOE BIDEN,UKRAINE,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,articles politics rozmova zelenskogo bajdena pro scho govorili lideri,"Sentiment: unclear
Reason: Insufficient context to determine sentiment."
20220102,36,THE WHITE HOUSE,UNITED STATES,https://news.online.ua/u-zelenskogo-utochnili-vremya-segodnyashnego-razgovora-s-baydenom_n840515/,zelenskogo utochnili vremya segodnyashnego razgovora baydenom n840515,"Sentiment: neutral
Reason: The text provides factual information without expressing clear emotion."
20220102,13,VENEZUELAN,VENEZUELA,http://www.hispantv.com/noticias/venezuela/535014/eeuu-confrontacion-dialogos-intervenezolanos,noticias venezuela eeuu confrontacion dialogos intervenezolanos,"Sentiment: mixed
Reason: References both confrontation and dialogues."
20220102,111,VENEZUELAN,VENEZUELA,http://www.hispantv.com/noticias/venezuela/535014/eeuu-confrontacion-dialogos-intervenezolanos,noticias venezuela eeuu confrontacion dialogos intervenezolanos,"Sentiment: mixed
Reason: References both confrontation and dialogues, indicating conflicting elements."
20220102,111,VENEZUELAN,,http://www.hispantv.com/noticias/venezuela/535014/eeuu-confrontacion-dialogos-intervenezolanos,noticias venezuela eeuu confrontacion dialogos intervenezolanos,"Sentiment: uncertain
Reason: Keywords are mixed, indicating both conflict and dialogue."
20220102,13,VENEZUELAN,VENEZUELAN,http://www.hispantv.com/noticias/venezuela/535014/eeuu-confrontacion-dialogos-intervenezolanos,noticias venezuela eeuu confrontacion dialogos intervenezolanos,"Sentiment: mixed
Reason: References both confrontation and dialogues."
20220102,51,CATALAN,,https://sport1.oslobodjenje.ba/s1/fudbal/ino-fudbal/primera/barcelona-slavila-minimalnu-pobjedu-protiv-mallorce-721769,fudbal ino fudbal primera barcelona slavila minimalnu pobjedu protiv mallorce,"Sentiment: unclear  
Reason: Text appears to be garbled or incorrectly formatted, making sentiment analysis impossible."
