sqldate,eventcode,actor1name,actor2name,sourceurl,pressure_url_1,reason_url_1,model_url_1,temp_url_1,temp_url_2,temp_article,pressure_url_2,reason_url_2,model_url_2,article_text,pressure_article,reason_article,model_article,pressure_final,reason_final,final_source,mode_used
20220102,112,DETAINEE,BELARUSIAN,http://www.kvir.ru/author/andre-galinin/,neutral,No clear migration-related tokens,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,No clear migration-related tokens,url_1,4
20220102,190,DETAINEE,BELARUSIAN,http://www.kvir.ru/author/andre-galinin/,neutral,No clear migration-related tokens,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,No clear migration-related tokens,url_1,4
20220102,141,DEMONSTRATOR,CALGARY,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,push,manifestations-anti-covid,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,manifestations-anti-covid,url_1,4
20220102,145,PROTESTER,SECURITY FORCE,https://www.expressen.se/nyheter/efter-protesterna--sudans-premiarminister-avgar/,unclear,URL too short,mistral:7b,0.3,,0.3,,,,"Minst 56 personer har dött i oroligheterna i landet den senaste tiden, enligt Sudans läkarkommitté.

Beskedet kommer samma dag som två personer dött i våldsamma demonstrationer.

Annons

Foto: OMER MESSINGER / EPA / TT / EPA TT NYHETSBYRÅN Öppna bild i helskärm Protester i Khartoum på juldagen. Foto: MARWAN ALI / AP TT NYHETSBYRÅN Öppna bild i helskärm

På söndagen samlades tusentals demonstranter i staden Omdurman, för att protestera mot den militärjunta som styr landet sedan i oktober i fjol. Under oroligheterna dog minst två personer.

Juntan, under ledning av general Abdel Fattah a-Burhan, grep makten i en kupp mot premiärministern Abdalla Hamdok den 25 oktober. Han vägrade först att lämna övermakten, men sattes i husarrest av militären.

”Jag har gjort mitt bästa”

Hamdok blev dock återigen premiärminister i november efter att han och al-Burhan kom överens om att dela på makten mellan civila institutioner och militär – vilket ledde till omfattande gatuprotester, som pågått sedan dess.

På söndagen avgick Abdalla Hamdok på grund av dödläget med militären.

– Jag har gjort mitt bästa för att förhindra landet från att gå mot en katastrof, sade han i den statliga televisionen enligt SVT.

I torsdags sköts fem personer ihjäl i huvudstaden Khartoum, då säkerhetsstyrkor drabbade samman med demonstranter. Minst 56 personer har dött under oroligheterna, enligt Sudans läkarkommitté, skriver AP.",push,"war, violence, persecution",mistral:7b,push,"war, violence, persecution",article,4
20220102,190,ACTIVIST,POLICE,http://lratvakan.com/news/76958.html,unclear,URL too short,mistral:7b,0.3,,0.3,,,,"Участники акции протеста в центре Киева пошли на штурм кордонов, которые выставлены вокруг квартала правительственных зданий.

На улице Грушевского в Киеве не утихают столкновения протестующих и правоохранителей. На улице стоят несколько разбитых автобусов милиции, один автобус подожгли. Силовики регулярно бросают в толпу дымовые шашки, используют слезоточивый газ.

Ожидается приезд водометов. Об этом сообщают местные СМИ. Использование водометов на морозе угрожает смертями протестующим. При таком температуре может наступить переохлаждение от воды за несколько минут.

Помимо этого, протестующие захватили пять пустых милицейских автобусов. Лидер партии «УДАР» Виталий Кличко призвал протестующих отказаться от силовых действий в отношении правоохранителей, заявив, что это наверняка вызовет ответную реакцию со стороны «Беркута». Политик пообещал договориться о том, чтобы людям открыли проход к зданию Верховной Рады.

Столкновения активистов с милицией начались после так называемого народного вече на Майдане Незалежности, в котором приняли участие несколько сотен тысяч человек. Собравшиеся протестовали против политики действующих властей страны.",push,"protests against government policies, use of force by police, threat of water cannons in freezing temperatures, potential deaths of protesters",mistral:7b,push,"protests against government policies, use of force by police, threat of water cannons in freezing temperatures, potential deaths of protesters",article,4
20220102,42,DEMONSTRATOR,GOVERNMENT,https://lugradar.net/2022/01/337334,unclear,URL too short,mistral:7b,0.3,,0.3,,,,"Содержание:

Париматч — одна из самых известных букмекерских платформ, работающая с 1994 года. За это время бренд завоевал доверие миллионов пользователей в Украине и за рубежом. Сегодня Parimatch предлагает ставки на спорт, казино, покер и другие азартные развлечения. Платформа имеет лицензию Curacao Gaming Authority (no. 157), сотрудничает с ведущими разработчиками игрового софта и обеспечивает защиту данных современными технологиями шифрования.

⚠️ Некоторые ссылки на сайте являются партнерскими. Это значит, что мы можем получать комиссию, если вы зарегистрируетесь или сделаете депозит по одной из них. Это не влияет на содержание и оценки, но помогает развивать проект.

Преимущества Parimatch

Преимущество Описание Надежность и безопасность Современные технологии шифрования обеспечивают защиту данных и честность игр. Широкий выбор азартных игр и ставок Большой ассортимент спортивных событий, казино, покера и других развлечений. Удобная система ввода и вывода средств Быстрые транзакции через популярные платежные системы. Щедрые бонусы и турниры Программы лояльности, кэшбэки и розыгрыши для активных пользователей. Доступ с любого устройства Мобильное приложение Париматч и адаптивная мобильная версия сайта для смартфонов и планшетов. Поддержка 24/7 Оперативные ответы через онлайн-чат, email и телефон. Сертифицированные игры Все слоты и лайв-игры проходят независимое тестирование на честность и соответствие заявленному RTP. Лицензия Curacao Gaming Authority under the National Ordinance on Games of Chance (LOK), P.B. 2024, no. 157

⚠️ Азартные игры могут вызывать зависимость. Перед тем как начать — оцените свои риски. Рекомендуем ознакомиться с разделом «Ответственная игра».

Как войти в Пари Матч

Пари Матч вход выполняется через официальный сайт или мобильное приложение. Для авторизации понадобятся логин (номер телефона, email или номер счета) и пароль, указанные при регистрации. Вход в Париматч доступен с любого устройства — смартфона, планшета или компьютера.

Общий алгоритм входа в Пари Матч:

Откройте сайт Parimatch или запустите приложение. Нажмите кнопку «Войти» в правом верхнем углу. Выберите способ авторизации: номер телефона, номер счета или электронная почта. Введите логин и пароль от своей учетной записи. Нажмите «Войти» для завершения авторизации.

После успешного входа вы попадете в личный кабинет Париматч, откуда доступны ставки, казино, пополнение счета и вывод средств.

Вход в Пари Матч через мобильную версию

Если вы предпочитаете не устанавливать приложение, используйте мобильную версию Parimatch. Пари Матч вход через мобильный браузер работает так же, как и с компьютера — сайт автоматически адаптируется под размер экрана.

Чтобы войти в Пари Матч с телефона без приложения:

Откройте браузер на мобильном устройстве. Перейдите на сайт Parimatch. Нажмите «Войти» в верхнем правом углу. Укажите логин и пароль. Подтвердите вход.

Мобильная версия Parimatch поддерживает все функции десктопного сайта: ставки на спорт, казино, управление балансом и бонусами.

💡 Совет: если не приходит SMS-код — проверьте правильность номера и повторите попытку через 2 минуты. Если проблема сохраняется, обратитесь в поддержку через онлайн-чат.

Вход в казино Пари Матч

Пари Матч вход в казино выполняется через тот же аккаунт, что используется для ставок на спорт. Отдельная регистрация не требуется. После авторизации перейдите в раздел «Казино» в главном меню.

Казино Париматч предлагает широкий выбор развлечений:

Игровые автоматы (слоты) от NetEnt, Novomatic, BetSoft и других провайдеров.

Настольные игры — рулетка, блэкджек, баккара.

Live-казино с реальными дилерами.

Покер и видеопокер.

Все игры сертифицированы независимыми лабораториями и работают на генераторе случайных чисел, что гарантирует честность результатов. Чтобы играть на деньги, необходимо пройти регистрацию, верификацию и пополнить игровой счет.

Вход на сайт Париматч через компьютер

Для входа в Parimatch с компьютера откройте браузер и перейдите на официальный сайт. Нажмите «Войти» и введите данные от своего аккаунта. Процедура авторизации на ПК ничем не отличается от мобильной версии.

Регистрация в Пари Матч

Регистрация в букмекерской конторе Париматч занимает несколько минут. Создать аккаунт можно по номеру телефона или электронной почте. Рекомендуется сразу заполнить все поля анкеты — это ускорит прохождение верификации.

Как зарегистрироваться в Париматч:

Зайдите на сайт Parimatch с любого устройства. Нажмите кнопку «Регистрация» в верхнем правом углу. Укажите email или номер телефона. Придумайте надежный пароль, следуя рекомендациям системы. Нажмите «Зарегистрироваться».

После создания аккаунта необходимо подтвердить личность. Для этого зайдите в личный кабинет, перейдите в раздел «Подтвердить учетную запись», выберите тип документа и загрузите его фотографии. Верификация нужна для вывода средств и полноценного использования всех функций Parimatch.

Перед регистрацией рекомендуется внимательно ознакомиться с правилами платформы.

Скачать Париматч бесплатно

Скачать Париматч можно бесплатно с официального сайта. Приложение Пари Матч доступно для устройств на Android и iOS. Мобильное приложение обеспечивает быстрый доступ к ставкам и казино без необходимости открывать браузер.

Скачать Париматч на Андроид

Чтобы скачать Пари Матч на Андроид бесплатно:

Откройте официальный сайт Parimatch в браузере телефона. На главной странице найдите кнопку «Скачать приложение». Выберите версию для Android — начнется загрузка APK-файла. Если загрузка не началась, проверьте настройки устройства: разрешите установку приложений из неизвестных источников. После загрузки откройте файл и установите приложение.

После установки запустите приложение Париматч, войдите в свой аккаунт или пройдите регистрацию.

Скачать Париматч на Айфон

Скачать приложение Пари Матч на iPhone можно через App Store или с официального сайта:

Перейдите на сайт Parimatch с вашего iPhone. Нажмите «Скачать приложение» и выберите версию для iOS. Вы будете перенаправлены в App Store — нажмите «Загрузить». После установки откройте приложение и авторизуйтесь.

Мобильное приложение Париматч

Мобильное приложение Пари Матч — это полноценная версия платформы для смартфонов. Приложение Париматч предоставляет те же возможности, что и десктопный сайт:

Ставки на спорт в прематче и лайве.

Казино и игровые автоматы.

Пополнение счета и вывод средств.

Push-уведомления о результатах и акциях.

Управление бонусами и промокодами.

Приложение работает стабильно даже при слабом интернет-соединении и потребляет меньше трафика, чем мобильная версия сайта в браузере. Для входа в Пари Матч через приложение используйте тот же логин и пароль, что и на сайте.

Личный кабинет Пари Матч

После входа в Париматч игрок получает доступ к личному кабинету с расширенным функционалом:

Пополнение игрового счета и вывод средств.

Выбор и активация бонусов.

Статистика использованных поощрений от букмекера.

Финансовая отчетность с фильтрацией по дате.

Изменение персональных данных.

Прохождение верификации.

Обращение в службу поддержки.

Настройки аккаунта и безопасности.

Личный кабинет Parimatch позволяет полноценно управлять аккаунтом, контролировать финансы и использовать все функции букмекерской конторы и казино.

Проблемы со входом в Париматч

Рассмотрим распространенные ситуации, когда вход в Пари Матч может быть затруднен.

Блокировка сайта. В некоторых регионах доступ к Parimatch может быть ограничен. В этом случае попробуйте использовать VPN или Proxy для обхода блокировки. Также можно скачать приложение Париматч — оно работает независимо от ограничений браузера.

Забыт пароль. Нажмите «Забыл пароль» на странице входа, укажите email или номер телефона и следуйте инструкции для сброса пароля.

Неверные данные. Убедитесь, что логин и пароль введены корректно. Проверьте раскладку клавиатуры и регистр символов.

Технические неполадки. Попробуйте очистить кеш браузера, обновить страницу или использовать другой браузер. Если проблема сохраняется, обратитесь в службу поддержки Париматч — специалисты работают круглосуточно через онлайн-чат, email и телефон.",neutral,The article is about a betting platform and does not discuss conditions that may cause people to leave or arrive in any specific country.,mistral:7b,neutral,The article is about a betting platform and does not discuss conditions that may cause people to leave or arrive in any specific country.,article,4
20220102,46,DEMONSTRATOR,MINIST,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,unclear,<URL too short>,mistral:7b,0.3,,0.3,,,,"Un pasteur connu pour ses positions anti-mesures sanitaires et son frère ont été arrêtés et accusés, samedi, après avoir manifesté sur le terrain du ministre de la Santé de l’Alberta.

• À lire aussi: L’exaspération se fait ressentir aux centres de dépistage

Le pasteur Artur Pawlowski et son frère Dawid, qui ont déjà fait face à la justice pour avoir défié les règles sanitaires par le passé, ont rejoint une cinquantaine de manifestants devant la demeure du ministre Jason Copping.

La police de Calgary a confirmé qu'elle a arrêté deux manifestants parce qu'ils violaient une ordonnance de la cour, sans dévoiler leurs noms. Cependant, une vidéo publiée sur la page Facebook du pasteur controversé montre l’arrestation de ce dernier et de son frère peu de temps après la manifestation, alors qu’ils se trouvent en voiture.

«C’est ce qui se produit lorsque vous vivez au China-da, s’est insurgé Artur en se filmant. Vous allez vous faire arrêter par la Gestapo.»

La vidéo, d’une durée d’un peu plus de sept minutes, recèle un vaste éventail de références au nazisme, le pasteur allant jusqu’à rebaptiser le premier ministre Jason Kenney du nom de «Adolf Kenney».

Plus tard, au cours de l’arrestation des deux frères, on entend une troisième personne dans le véhicule, qui filme toute la scène, traiter les policiers de Calgary de «nazis» et se moquer d’eux.

L’avocate des deux frères, Sarah Miller, a confirmé au Calgary Herald que les Pawlowski ont été accusés de bris d’ordonnance.

Le premier ministre s’est désolé de la tournure de cette soirée du jour de l’An. «Tous les Albertains ont le droit de manifester pacifiquement. Ce droit ne permet pas d’empiéter sur les terrains de maisons privées et de harceler les familles des gens du service public», s’est-il insurgé sur Twitter.

«Malheureusement, ce n’est pas la première fois que cette portion des conspirationnistes antivaccins tente d’intimider des élus du gouvernement de cette façon. Je suis certain que la majorité des Albertains rejettent cette forme d’extrémisme», a-t-il ajouté.

À VOIR AUSSI",push,"Artur Pawlowski's anti-sanitary measures and his brother's arrest for violating court orders after protesting against the Health Minister of Alberta, with references to nazism and Gestapo",mistral:7b,push,"Artur Pawlowski's anti-sanitary measures and his brother's arrest for violating court orders after protesting against the Health Minister of Alberta, with references to nazism and Gestapo",article,4
20220102,145,DEMONSTRATOR,GOVERNMENT,http://lratvakan.com/news/76958.html,unclear,<URL too short>,mistral:7b,0.3,,0.3,,,,"Участники акции протеста в центре Киева пошли на штурм кордонов, которые выставлены вокруг квартала правительственных зданий.

На улице Грушевского в Киеве не утихают столкновения протестующих и правоохранителей. На улице стоят несколько разбитых автобусов милиции, один автобус подожгли. Силовики регулярно бросают в толпу дымовые шашки, используют слезоточивый газ.

Ожидается приезд водометов. Об этом сообщают местные СМИ. Использование водометов на морозе угрожает смертями протестующим. При таком температуре может наступить переохлаждение от воды за несколько минут.

Помимо этого, протестующие захватили пять пустых милицейских автобусов. Лидер партии «УДАР» Виталий Кличко призвал протестующих отказаться от силовых действий в отношении правоохранителей, заявив, что это наверняка вызовет ответную реакцию со стороны «Беркута». Политик пообещал договориться о том, чтобы людям открыли проход к зданию Верховной Рады.

Столкновения активистов с милицией начались после так называемого народного вече на Майдане Незалежности, в котором приняли участие несколько сотен тысяч человек. Собравшиеся протестовали против политики действующих властей страны.",push,"protests against government policies, use of force by police, potential use of water cannons in freezing temperatures, and the threat of death to protesters",mistral:7b,push,"protests against government policies, use of force by police, potential use of water cannons in freezing temperatures, and the threat of death to protesters",article,4
20220102,145,DEMONSTRATOR,GOVERNMENT,https://lugradar.net/2022/01/337334,neutral,<no clear migration-related tokens>,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,<no clear migration-related tokens>,url_1,4
20220102,130,PRISONER,TEL AVIV,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,push,taken|Israel,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,taken|Israel,url_1,4
20220102,20,ACTIVIST,NATIONAL ASSEMBLY,http://lratvakan.com/news/76958.html,unclear,<URL too short>,mistral:7b,0.3,,0.3,,,,"Участники акции протеста в центре Киева пошли на штурм кордонов, которые выставлены вокруг квартала правительственных зданий.

На улице Грушевского в Киеве не утихают столкновения протестующих и правоохранителей. На улице стоят несколько разбитых автобусов милиции, один автобус подожгли. Силовики регулярно бросают в толпу дымовые шашки, используют слезоточивый газ.

Ожидается приезд водометов. Об этом сообщают местные СМИ. Использование водометов на морозе угрожает смертями протестующим. При таком температуре может наступить переохлаждение от воды за несколько минут.

Помимо этого, протестующие захватили пять пустых милицейских автобусов. Лидер партии «УДАР» Виталий Кличко призвал протестующих отказаться от силовых действий в отношении правоохранителей, заявив, что это наверняка вызовет ответную реакцию со стороны «Беркута». Политик пообещал договориться о том, чтобы людям открыли проход к зданию Верховной Рады.

Столкновения активистов с милицией начались после так называемого народного вече на Майдане Незалежности, в котором приняли участие несколько сотен тысяч человек. Собравшиеся протестовали против политики действующих властей страны.",push,"war (violence), repression (use of dymo smoke, tear gas by police), displacement (protesters taking over empty police buses)",mistral:7b,push,"war (violence), repression (use of dymo smoke, tear gas by police), displacement (protesters taking over empty police buses)",article,4
20220102,20,ACTIVIST,NATIONAL ASSEMBLY,https://lugradar.net/2022/01/337334,neutral,<no clear migration-related tokens>,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,<no clear migration-related tokens>,url_1,4
20220102,42,MACHU PICCHU,,https://www.segnidalcielo.it/peru-un-turista-fotografa-un-ufo-sullantica-citta-di-machu-picchu/,pull,tourist|photographs|UFO|in the ancient|city|of|Machu|Picchu,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,pull,tourist|photographs|UFO|in the ancient|city|of|Machu|Picchu,url_1,4
20220102,20,POLAND,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,push,in Poland,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,in Poland,url_1,4
20220102,20,POLAND,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,push,in Poland,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,in Poland,url_1,4
20220102,90,POLISH,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,push,in Poland,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,in Poland,url_1,4
20220102,90,POLISH,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,push,'chomu' (why) implies a reason for leaving Ukraine,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,'chomu' (why) implies a reason for leaving Ukraine,url_1,4
20220102,20,POLAND,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,push,'chomu' (why) implies a reason for leaving Ukraine,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,'chomu' (why) implies a reason for leaving Ukraine,url_1,4
20220102,90,POLISH,UKRAINIAN,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,push,'chomu' (why) implies a reason for leaving Ukraine,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,'chomu' (why) implies a reason for leaving Ukraine,url_1,4
20220102,90,POLAND,UKRAINE,https://www.volynnews.com/news/all/chomu-v-polshchi-vse-chastishe-napadaiut-na-zarobitchan-z-ukrayiny/,push,'chomu' (why) implies a reason for leaving Ukraine,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,'chomu' (why) implies a reason for leaving Ukraine,url_1,4
20220102,43,LISBON,GERMAN,https://naslovi.net/2022-01-03/blic/zarobljeni-u-luci-nemacki-kruzer-usidren-do-daljeg-u-lisabonu-zbog-izbijanja-epidemije-korona-virusa/29657724,push,'zarobljeni' (employed) and 'usidren' (stranded) suggest difficulties faced by workers,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,'zarobljeni' (employed) and 'usidren' (stranded) suggest difficulties faced by workers,url_1,4
20220102,43,LISBON,GERMAN,https://naslovi.net/2022-01-03/blic/zarobljeni-u-luci-nemacki-kruzer-usidren-do-daljeg-u-lisabonu-zbog-izbijanja-epidemije-korona-virusa/29657724,push,'zarobljeni' (employed) and 'usidren' (stranded) suggest difficulties faced by workers,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,push,'zarobljeni' (employed) and 'usidren' (stranded) suggest difficulties faced by workers,url_1,4
20220102,20,PALESTINIAN,,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,unclear,URL too short,mistral:7b,0.3,,0.3,,,,"En Palestina, continúan las movilizaciones para pedir la libertad para el preso, Hisham Abu Hawash, en huelga de hambre en cárceles israelíes desde hace 139 días.

Los palestinos siguen reclamando justicia para Hisham Abu Hawash, encarcelado en Israel y en un “estado crítico” al cabo de cuatro meses de huelga de hambre, en rechazo a su detención “arbitraria”, sin ser imputado ni procesado.

En diferentes partes de la ciudad cisjordana de Al-Jalil, incluido el pueblo de Dura, los ciudadanos y familiares de Abu Hawash, pidieron su liberación inmediata.

La asediada Franja de Gaza también fue escenario de un acto en solidaridad con Abu Hawash. Los participantes, congregados frente a la sede del Alto Comisionado de las Naciones Unidas para los Derechos Humanos, denunciaron el silencio de las instituciones internacionales ante la criminal detención de Abu Hawash.

Desde el movimiento de Resistencia Islámica de Palestina (HAMAS) advirtieron que Tel Aviv tiene plena responsabilidad por la vida del preso.

Ahmed al-Mudalal, un líder de Yihad Islámica Palestina, advirtió a su vez al régimen israelí de respuestas si algo le pasa al preso Abu Hawash.

El Comité internacional de la Cruz Roja (CICR) aseveró, el sábado, que los grupos médicos que visitaron a Abu Hawash, lo hallaron en estado crítico, por lo que se declararon “preocupados por las consecuencias irreversibles para su salud y por su posible trágica muerte”.

mag/hnb",push,"Hisham Abu Hawash on hunger strike for 139 days, arrested and detained arbitrarily without being imputed or processed in Israeli prisons, causing protests demanding his immediate release in Palestine and Gaza.",mistral:7b,push,"Hisham Abu Hawash on hunger strike for 139 days, arrested and detained arbitrarily without being imputed or processed in Israeli prisons, causing protests demanding his immediate release in Palestine and Gaza.",article,4
20220102,1831,SUICIDE BOMBER,KABUL,https://www.journaldemontreal.com/2022/01/02/en-afghanistan-les-femmes-victimes-de-violences-abandonnees-a-leur-sort-1,pull,'asylum' implies a safe haven for victims of violence,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,pull,'asylum' implies a safe haven for victims of violence,url_1,4
20220102,42,SAINT,,https://g1.globo.com/sp/santos-regiao/porto-mar/noticia/2022/01/02/anvisa-reforca-urgencia-em-acabar-com-temporada-de-cruzeiros-e-fala-em-risco-a-saude-publica.ghtml,neutral,URL does not contain clear migration-related tokens,mistral:7b,0.3,,0.3,,,,,,,mistral:7b,neutral,URL does not contain clear migration-related tokens,url_1,4
20220102,14,ROMANIA,,https://ziare.com/sorin-grindeanu/grindeanu-acuzatii-drula-autostrada-brasov-ploiesti-licitatie-studiu-fezabilitate-1718214,unclear,URL too short,mistral:7b,0.3,,0.3,,,,,unclear,,mistral:7b,unclear,URL too short,url_1,4
20220102,130,RUSSIAN,EGYPTIAN,https://aif.ru/society/genkonsulstvo_rf_v_hurgade_predupredilo_o_zaderzhkah_reysov_iz-za_nepogody,unclear,,mistral:7b,0.3,,0.3,,,,"Генконсульство России в египетской Хургаде предупредило о задержках авиарейсов с курорта в российские города из-за перебоев в работе местного аэропорта, передает РИА Новости.

По информации ведомства, вылетающие в РФ и другие страны рейсы задерживаются на срок от двух до трех часов.

Перебои в работе воздушной гавани были вызваны градом и ливнем, которые обрушились на египетский курорт и близлежащий город Сафага в минувшую субботу.

Также в российском консульстве отметили, что актуальные сведения о времени отправления воздушных судов необходимо получать у представителей туроператоров и авиакомпаний.

Напомним, Россия возобновила чартерные рейсы в Хургаду и Шарм-эль-Шейх с 9 ноября.",neutral,"The article is about flight delays due to weather conditions in Egypt, not migration-driving conditions.",mistral:7b,neutral,"The article is about flight delays due to weather conditions in Egypt, not migration-driving conditions.",article,4
20220102,46,RUSSIA,TURKEY,https://www.geopolitica.ru/news/putin-i-erdogan-obsudili-garantii-bezopasnosti-mezhdu-rf-i-nato,unclear,,mistral:7b,0.3,,0.3,,,,,unclear,,mistral:7b,unclear,,url_1,4
20220102,112,RUSSIA,UKRAINE,https://www.cas.sk/cl/1003185/2626559/biden-telefonoval-s-ukrajinskym-prezidentom-usa-budu-na-rusku-invaziu-reagovat,unclear,,mistral:7b,0.3,,0.3,,,,,unclear,,mistral:7b,unclear,,url_1,4
20220102,120,RUSSIA,UKRAINE,https://www.cas.sk/cl/1003185/2626559/biden-telefonoval-s-ukrajinskym-prezidentom-usa-budu-na-rusku-invaziu-reagovat,unclear,,mistral:7b,0.3,,0.3,,,,,unclear,,mistral:7b,unclear,,url_1,4
20220102,120,RUSSIA,UKRAINE,https://www.cas.sk/cl/1003185/2626559/biden-telefonoval-s-ukrajinskym-prezidentom-usa-budu-na-rusku-invaziu-reagovat,unclear,,mistral:7b,0.3,,0.3,,,,,unclear,,mistral:7b,unclear,,url_1,4
20220102,46,VLADIMIR,JOE BIDEN,https://gazeta.ua/articles/politics/_rozmova-zelenskogo-ta-bajdena-pro-scho-govorili-lideri/1065472,unclear,,mistral:7b,0.3,,0.3,,,,"Президенти США та України провели телефонну розмову. Фото: Reuters

2 січня президенти США та України Джо Байден і Володимир Зеленський провели телефонну розмову.

Під час перемовин американський лідер чітко дав зрозуміти, що США із союзниками й партнерами дадуть рішучу відповідь, якщо Росія вторгнеться в Україну.

""Байден підкреслив прихильність США, їхніх союзників і партнерів принципу ""нічого про вас без вас"", - ідеться в повідомленні Білого дому.

Також він підтвердив відданість США суверенітету й територіальній цілісності України. І висловив підтримку заходам зміцнення довіри для деескалації напруженості на Донбасі та активній дипломатії для впровадження Мінських домовленостей на підтримку ""нормандського формату"".

Лідери також висловили підтримку дипломатичним зусиллям, які розпочнуться наступного тижня з двостороннього діалогу про стратегічну стабільність, у НАТО через Раду Росія-НАТО та в Організації з безпеки й співробітництва в Європі.

ЧИТАЙТЕ ТАКОЖ: Україна отримає додаткову допомогу від США

Президенти РФ і США Володимир Путін і Джо Байден провели телефонну розмову вдруге за місяць. Головна тема - агресія РФ проти України.",neutral,"The article is about a phone call between the presidents of the U.S. and Ukraine discussing diplomatic efforts, not clearly about migration-driving conditions",mistral:7b,neutral,"The article is about a phone call between the presidents of the U.S. and Ukraine discussing diplomatic efforts, not clearly about migration-driving conditions",article,4
